Sikayet,Kaynak
"DO NOT ORDER FROM IKEA DURING THIS… . DO NOT ORDER FROM IKEA DURING THIS PANDEMIC! The order took one month to deliver, but only half arrived. No way to let them know of this within 48 hours, as they require, or any other time: phone customer service down day after day - it just hangs up on you saying they have a large volume of calls. I totally agree with another reviewer: This is not bad customer service - it's simply THEFT!",Trustpilot_USA
"Dumbest chatbot ever . Chatbot: How can I help you?
Me: Selects option 'Damaged items'
Chatbot: ok, no worries, come back to me when you're less busy.

What?! It's a pre-defined entry and it comes up with that response? Service number says the call centre is open 7 days a week, online says call centre is open 7 days a week. When you try and get in touch everything tells you it's closed (Saturday and Sunday within business hours).

I had ordered multiple new items for the kitchen, including glasses and crockery. It came in a massive box which was breaking apart, not marked fragile, which the delivery driver unknowingly dropped onto my porch. It was a miracle that there were only three broken mugs in it.

And now you are doing everything to avoid dealing with damages. I'm convinced I will have the same issue on Monday. I can't wait to deal with that bloody chatbot again... Pfft.",Trustpilot_USA
"Great . Great
Thanks,
Comptoir Quartz & Granit",Trustpilot_USA
"Wish there's a 0 . Wish there's a 0. Worst shopping website used ever. Cancel order without notice, stupid checking out process, and customer service that you can't reach out.",Trustpilot_USA
"Worst website navigation . Website navigation, overall website efficiency and loading time of the WORST I have ever encountered in ANY online shopping experience! Much work needed here if you want your customers to stay online!",Trustpilot_USA
"Great service from start to finish. . We seem to have had an exceptionally good experience compared to other reviewers, but we really can't complain. We ordered a PAX wardrobe , had an amazing online consultation with someone and then it only took a week to arrive after we had placed the order. The delivery guys, Gary and Jack, were amazing and on time...now just to build the thing!!",Trustpilot_USA
"Don't place an online order with IKEA . Don't place an online order with IKEA. They messed up my order, and there is no way to contact support by phone or email - you have to wait 20+ minutes for an 'online chat'. I had to do this several times just to cancel my order. Go into store or, better still, order from a online retailer prepared to invest in after-sales customer service.",Trustpilot_USA
"Horrible website and user experience… . Horrible website and user experience when ordering. The website narrow down all possible delivery options, giving you only the ones you can do with your current product, with no information about why other options are not available. I spent 1 week calling ant trying to figure out why i can't have my order delivered in express becaus i have to move soon and i want to get an idea about delivery times etc before ordering in due time. Now, once i figured out how their crappy system work, i can't order the items for the day i'm going to move to the new apartement, and i have to find where to stay for 2 days before i can furnish my place with the bare minimum.",Trustpilot_USA
"Very unethical company - rock bottom customer service . This is all pre-covid lockdown, starting in 2018.

Long story short, I bought a mattress in 2015 with 25 year warranty, and when the bed started falling apart during regular use, they will not respond to my request for warranty claim. I have tried since 2018 and in 2020 had to just get a new mattress from someone else. I have proof that some of my attempts to contact them through the channel they recommended (using the online contact form) did reach them, as I have the ""No reply"" confirmation email telling me that they will get back to me. They never ever did get back to me. Their tactic with warranty claims seems to be to ignore until the customer goes away. I find it disgusting that they would bait customers with long warranties (25 years is the longest I've heard of for mattresses) and then just completely ignore their warranty duties. Anyone else having this issue with IKEA? If there are enough of us suffering this, perhaps we can get a class action suit against IKEA.",Trustpilot_USA
"I order IKEA kitchen on March… . I order IKEA kitchen on March 30th,2020. I received half of the kitchen. After 25 days I received call from IKEA representative that order for other half is cancelled because IKEA does not have capacity to deliver my order? Ikea is still accepting online order but my order is cancelled!
After that I received email from no reply IKEA : “delivery company has attempted contacting you on several occasions to schedule a delivery appointment, however, they have not heard back from you and shipping and handling costs are non-refundable “?? Where is integrity of IKEA?? I never received a call.
In addition, what I am going to do with another half of the kitchen that is now useless?
Gzim Gusinjac",Trustpilot_USA
"Diabolical service . Our bad experience with Ikea started pre coronavirus when they sent us the wrong item we had ordered online. We arranged for it to be collected and the right one delivered, however on the morning the delivery was due we had a phone call cancelling it due to the coronavirus measures.

When I checked online it said they were still delivering and indeed they were tweeting people to say they were still fulfilling orders - clearly not the case! When I finally managed to get hold of someone they said my item had been cancelled because it wasn’t an online order. Of course it was an online order as I’d ordered it from the website, however apparently exchanges need to be done via a store.

So even though it was their mistake in the first place they were unable to assist and said that the only option would be to wait until lockdown was over and they could deliver the correct item.

This wasn’t acceptable to me, I needed the item for a nursery, there was no good them exchanging in a couple of months time when the baby is already here, meanwhile having space taken ho with the incorrect item.

After a lot of arguing they agreed they would refund me the difference between the two items and I could just keep the original incorrect item. This wasn’t great as I’d already paid the extortionate £40 for delivery of the wrong item, but it seemed like that was the best we would get.

Of course surprise surprise the money has never actually materialised. I was assured it would be refunded within two weeks. After three weeks I got in touch again and got told it was stuck in a queue but would be processed in 3-5 days. Fast forward another week, still no money. Get in touch again and told it would be another 3-5 days. Surprise surprise 3-5 days later and still no money!!! They have now messaged me on Twitter asking me to ring them so they can manually process the refund - god knows how long it will take to get through and again I probably still won’t actually receive the money.

I appreciate companies are under pressure with coronavirus but it is still not acceptable to just keep hold of someone’s money when you are not able to deliver them the goods. Ironically I could quite easily order the correct item online and pay another £40 for delivery, yet they won’t deliver the correct item to me as they say they can’t currently collect the incorrect one. Little more than thieves!",Trustpilot_USA
"Do not waste your time or money! . I spent 40 minutes on hold to the IKEA webchat for an analyst to not respond my to query, she explained to me that my order was ready to be collected for An Post, I asked for a tracking number and she never replied. After waiting 30 minutes I ended the chat and waited back in the queue for 20 minutes to talk to another analyst. This analyst cancelled my order without my permission and I received an email with a credit invoice that I will now not get for 10+ working days. I am livid. I waited 1 full month for my order for it to not arrive on the set date and then for it to be cancelled without my permission. Had to wait another 20 minutes to talk to another analyst to try revoke this cancellation to be told that they can do this but the 3 main items I ordered were now out of stock and delivery will not be until mid June for the other items so I had to keep my refund as the order was pointless. Very similar experience as the review below! Will never buy from here again, worst customer service I’ve ever experienced.",Trustpilot_USA
"[Ireland] Disappointing service, I just lend my money to IKEA for 46+ days . [ireland] - Ordered a chair and a desk almost a month ago, was due to be delivered 20/04 during this waiting period it just sat there on ""preparing your order"" contacted the chat support multiple times and they kept saying that this was a system error but my order was being given to anpost for delivery so I should just wait, today 22/04 I got on the chat again to see if they had any update for me, and was told that due to an error in the system my order had to be cancelled, after a month, after a month of waiting, and to make things even worse the refund takes 14 days to process with no other way to track this process than getting into the chat again, so zero transparency and queues.

My takeaway here is, do-not order from Ikea, not now during this pandemic not after, there’s similar complaints here from way before, fragile systems, lack of transparency and if you don't go chasing them...
But most important if you have an order that seems to be blocked on a status, do something, cancel order somewhere else do not trust that they will do the right thing, i waited for a month with back pains and neck sore for working from home in a dining table and now they’re keeping my money for more 14 days and I'll have to find someplace else to order, so if you are not that eager to lend your money to ikea DO NOT SHOP HERE

edit: 1 star is way to much",Trustpilot_USA
"Don't do IKEA . Don't do IKEA. Do anything else other than IKEA, just make sure it's not IKEA. Their Online platform has been absolutely horrendous and this was the case even before the pandemic.
My wife and I have been trying to order over 6K in Kitchen cabinets, but their service malfunctioned every time. We tried calling for over 2 weeks to get this sorted out and were told the only thing we can do is to start from scratch.. We did this, but every time we submitted our order the system would say 'This item is not available'. We deleted the item and tried again, BUT another item is now no longer available. I stubbornly continued until there was literally NOTHING available. Tried calling, but that doesn't do anything. Tried emailing, but you can't.. This story could and should be much MUUUCH longer, but to keep it short- DON'T SHOP HERE!.. I'm also a contractor with 3 kitchen and 2 bath remodels scheduled for the summer and we will definitely not be going with IKEA. And because I'm so unbelievably annoyed (and stubborn) with his company, I'll be sure to inform all my friends to do the same... This is now my life mission.",Trustpilot_USA
disgusting after sales . I will never go near this company again. I ordered from them around the beginning of April and cancelled a few hours later. They sent me an online report saying I would get a refund. Instead they asked me to claim a gift voucher for the same price. How dare they! This was never mentioned as an option in their cancellation policy. I can’t make contact at all. I’m so angry! What a dreadful company they are.,Trustpilot_USA
"IKEA is the worst customer service… . IKEA is the worst customer service company ever. After more than a month I am still expecting my refund, my own money, based on their mistake. The delivery process is unbelievable. They send you an email with the estimate day and when I called to confirm, the same day, they told me that I will receive another email in 7-10 days. Now I’m without sink in my bathroom for more than a week. And for apologize they offered me $20 gift card after I spent $700. The worst, I will never recommend this brand to anyone",Trustpilot_USA
"Love this store . Love this store! I always buy various interesting things for home, such as furniture, carpets and other things. This is one of the best furniture and home furnishings stores. In addition, I love the Scandinavian style!",Trustpilot_USA
"IKEA - Feels Like a Scam . LONG STORY SHORT:
IKEA took my money over two weeks ago, failed to provide the product I paid for, and made it near impossible for me to get my money back. If I wasn't dealing with a large, established, and ""respectable"" company such as IKEA, I would feel like this was an attempted scam.

DETAILS:
This is the first time I have ever felt compelled to leave an online review for anything. The Customer Service experience I have just had is absolutely appalling. I am disgusted that a corporation as massive and profitable as IKEA are so wiling to screw their customers. I made an order on April 3rd. It is now over two weeks later and my order has not been delivered. When I check the status, it tells me my order is still in the ""Picking"" phase at the store. It has been in this status for the past two weeks.
So I decided to just cancel my order as I really can't afford to wait so long for something that has become an urgent necessity for me. However, when I called the store, the number was ""currently unavailable"". When I tried to use the online form, it would freeze and not allow me to submit. When I tried to use the online chat, it would tell me it was not available.
I finally managed to get through on chat today. I waited maybe 15 minutes in the ""queue"" which is completely understandable. However, when I did get through, the agent told me that it would take ""7-12 business days"" to issue a refund due to delays caused by COVID-19. I can certainly understand how COVID-19 might affect certain aspect of IKEA's operations (such as store opening hours and even delivery times), but I'm really at a loss to understand how issuing a refund would be affected. I mean, is this not an automated process? Do IKEA's staff physically go to the bank for cash and hand deliver my refund? If processing my payment isn't affected by COVID-19, then returning my money shouldn't be either.
In any case, I really had no choice but to accept the 7-12 business days for a refund and so asked the agent to proceed with cancelling my order. He then informed me that he would need to transfer me to his after sales team. He did so and I was alerted that I was number 1 in the queue and wait time was 5 minutes - fantastic! Except I was waiting as #1 in queue with a wait time of 5 minutes for 50 minutes. At a certain point the chat just timed out due to ""user inactivity"". So now I'm back at square one.
Undeterred, I begin a new chat. Again, I get through to an agent fairly quickly. But she also tells me that she needs to transfer me to the after sales team to process the cancellation and refund. I plead with her not to, but she clearly has no other recourse and so I am again transferred. Once again I am #1 in queue with a wait time of 5 minutes... and I have been that way for an hour.
I have now lost all hope of ever speaking to the mysterious after sales team who alone in all of IKEA have the authority to process a cancellation. I finally managed to use the online form to send an ""email"" request. Apparently, they will get back to me within 96 and 120 hours. Perhaps they will, but I am not hopeful.
Since writing the above and after an hour of waiting, I have finally managed to get through to an after sales agent on the chat. She informed me that my cancellation was processed and my refund would be issued within 5-10 business days. This is considerably less than the 7-12 business days the first agent told me about. Was his intention to discourage me from cancelling? Is this the company policy?
At this point, it goes without saying that I will never shop at IKEA again. COVID-19 has affected most businesses, but if the local shops in my area can set up online delivery platforms that are effective and fast within a matter of days, then IKEA, with its massive resources and infrastructure, should be able to process a simple order cancellation.",Trustpilot_USA
"Never again . I ordered some items almost 2 weeks ago and scheduled the delivery for the 11th of April. Of course the order didn't arrive so 1 hour before the deadline I opened a chat. I never ever experienced such a bad customer service. Odienne (the first agent I talked to) wasn't able to provide me a solution, moreover she made be late at work and I got deducted for that. She scheduled a callback for the when I was at work, although I told her that I will be unable, for that I can lose my job.

I talked to the callback agent, who made me be very late for work, her telling me that they can deliver the items on the 15th of April, after me repeating for the 5th time that I am not available. She asked me when I will be available again, I told her that on the 18th and that it's URGENT. She didn't care about this and her reply was simple and very sarcastic: 'I will reschedule your delivery for the day you will be available all day long'. I told her that I want to make a complaint and in a rude way she told me to do it on the website.

On the 15th of April I received an email saying that was order was successfully delivered. I NEVER EVER RECEIVED ANYTHING FROM THEM. So just to make sure, with my last hope, I opened a chat to make clear that my delivery wasn't shipped to a different person. I waited 15-20 minutes on the queue until the 'lovely' Beatriz answered me. I told her my issue which ended up with her closing the chat. I opened another chat, very angry for that and guess what! I caught our 'lovely' Beatriz again. I asked her to transfer me to a supervisor or to a different agent and tried to lie to me that she can't do that and that all of their chats were fallen and I told her to check the previous chat which happened 5 minutes ago if she wants to be helpful. When she refused I wanted to send her a screenshot from the so called previous 'chat' with her, to realize that she closed the chat again. When I wanted to open another chat, I saw that the chat button was not available anymore. Why? Because their customer service is open until 8 PM. Guess what! It was 8:03 PM but it was 7:36 PM when I opened the chat the first time. I sent another complaint and I know that I won't receive an answer again.

I would attach the screenshots of the chats to show everybody what 'great' customer service means. This will follow up with a complaint at the complaints book so that the authorities are aware of how the customers are getting screwed up and stolen by these kind of companies.",Trustpilot_USA
"Late delivery, lost goods . I made an order on the site on the 16th of March, the delivery was scheduled for the 24th of March.
They called me on the 21st of March to say that a part of the delivery will arrive on the 7th of April. Another part arrived on the 2nd of April instead of the 24th of March and there wasn't one of two pillows there.
I filled the form on their site to report the missed position on the same day but since then nobody has contacted me.
COVID-19 is a good cover for bad service, right guys?",Trustpilot_USA
"If I could give zero stars I would. . If I could give zero stars I would.
I placed an order for a loft bed and mattress almost a month ago. On the first of delivery attempt the drivers gave me one box out of the three items that I ordered. Two boxes that belong to an us another customer and was told that I was supposed to get three boxes here is three boxes if they’re not correct we can’t take them back you have to call customer service. That was three weeks ago I have had another customers order sitting in my house for three weeks my daughter who is five years old has been without a bed for three weeks waiting on this to be delivered. I am now being told that to the mattress that I had ordered and paid for is now out of stock which it wasn’t when I ordered it. The delivery company keeps trying to deliver the frame itself or to pick up the other customers order no attempts to get my order correct have been made. IKEAs customer service has been incredibly awful to say the least. They seem to be more prone to just throw money at the situation instead of trying to fix it. I don’t need money thrown out the situation I need my order I’m at the point where I’m going to just cancel my order in order with somebody else. If you have the option to order with anybody other than IKEA do it worst experience ever will not be shopping with them again",Trustpilot_USA
"Cannot give less than one star but… . Cannot give less than one star but would if I could. Ikea took my money but my items have not been delivered despite assurances they would be. Now the webchat told me the system is down and they cannot even check to see what is happening.
I notice multiple other customers in Ireland are having the same problem. This is indefensible. The least they can do is to communicate by email.
I see ikea is giving away free furniture to needy families. Doing one publicity stunt is not going to make up for neglecting paying customers.",Trustpilot_USA
"Bad business . I purchased online not realizing it would take over a month for my chair covers so I wanted to cancel my order I called the number and got nowhere it hung up on me three times and once said they weren’t taking calls , I’m pretty upset and will no longer shop with IKEA",Trustpilot_USA
"IKEA Ireland . IKEA Ireland
After asking why my order is 1 week late, they told me it cannot be reeboked so it needs to be cancelled. Refund will take 14 days.

So no product delivered and they keep the money for 5 weeks in total.

Luckily I only bought cheap stuff to keep me going during renovation. Wouldn't buy Ikea products to keep long term as majority looks as if it's made of paper.",Trustpilot_USA
"Ikea Norway (Forus): Poor and missing information regarding online Click and collect-order. . Ikea Norway (Forus): Poor and missing information regarding online Click and collect-order.
- Wrong and confusing online store and warehouse stock status when ordering online.
- Techincal issues with ordering online, especially regarding shipping/packing/delivery.
- No information when goods where packed and ready to collect (Click and collect).
- No update on order status.
- No help from chatbot.
- Long wait, poor and rushed help from customer care.",Trustpilot_USA
"It takes a lot of hard work to be this bad . This review is for Ikea Ireland.
Ikea took the money on the day order was placed and never delivered goods after waiting 2 weeks for delivery I have received email and text that goods will be delivered but on the day of delivery nothing happened. , no goods arrived. . Support hung up in the middle of conversation and support manager not responding to follow up email. They said there is nothing they can do and to wait another 2 weeks for delivery. Offered no alternative or compensation. Probably the worst shopping experience I have ever had.
Another week goes by, support not responding on follow up email. No communication. Then out of nowhere, I get a text that my order is cancelled. Lovely. Great job Ikea, you must be proud of yourself",Trustpilot_USA
Chaotic online experience. . (Reviewing Ikea UK) Chaotic online experience. Order placed several weeks ago with a long delivery lead time. A week before delivery was due I received a cancellation email without any further information. Customer services advised the product was out of stock and couldn't be delivered. A couple of days later it arrived. Fortunately I hadn't got round to ordering from elsewhere.,Trustpilot_USA
"They don't deserve one star. . They don't deserve one star.

I placed an online order after stay home order. My credit card was charged same day. I received one order confirmation email. On the day of delivery, my husband and I moved the furniture around to make room for three chests that we ordered. No calls and no emails and no delivery. Not next day or the day after.

There was email option only for IKEA business customer so I called IKEA customer service, only to be told ""there are usual number of calls and we cannot take your call"" and a hang up x four consecutive days.

I finally managed to find a page to request refund. I gave them reason for seeking refund and submitted this form. No confirmation of receipt of this request.

What kind of business are they running? Do they not care about their customers? Their reputation? Are they so well off they don't need business from little guys? If there's no one working, how about telling us that they plan to halt operation so we don't waste an entire week waiting for that doorbell? It really doesn't take that much effort.",Trustpilot_USA
"I ordered a kitchen to be delivered . I ordered a kitchen to be delivered, due to Corona they said delivery times were going to be 6 weeks or more so I cancelled the order,
To cancel I was on hold for an hour and 40 minutes, to refund my money they said they need 7 to 10 business days: keeping my money for that long so you can make interest on it?
that's horrible in these times, shame on you!",Trustpilot_USA
"Expensive delivery in times of COVID-19 a bust! Don't bother. . So disappointed with their COVID-19 delivery service response. I placed an online order 17 days ago. The day I placed my order I received a message saying my order was being handpicked. Then nothing..... When I contacted Ikea today 17 days later, all I get is 'sorry, fed-ex is behind'. I can understand that, but what I do not comprehend is how I can be told Ikea has no idea when it will be delivered. April, May, June? My order is still with the store. Ikea's shipping fees are some of the highest in the industry, yet there is no accountability for giving me any information as to an estimated delivery date on their part. Ikea you need to negotiate a better delivery contract. You need to lower your delivery fees, especially in an age when Amazon does much faster and for free. You need to up your game if you wish to stay in the long run. And, you need to better equip your employees with information so that they can communicate effectively with the customer.",Trustpilot_USA
"I went to order three dressers and a… . I went to order three dressers and a entertainment center about $1100.00 dollars worth of stuff.
The stores are closed so I can not pick it up and they wanted to charge me for delivery what a scam,when I called customer service they said that is what they are charging I then spoke to a supervisor and he said that is what they charge and said they will not waive the charge. IKEA You lose I will make sure every person who I have contact with that they do not shop at IKEA!!!!!!!!!!!",Trustpilot_USA
"Terrible service . Terrible service, unhelpful customer service, all round disgraceful experience.",Trustpilot_USA
"Absolute shambles of a company . Absolute shambles of a company. It does not even deserve 1 star. I have rung Customer Services last week to cancel my order. The person on the phone said my order is cancelled refund will take 5-6 days; and I need to ring their Finance Department with my order number as reference. Which I did today, and after 40 minutes wait, spoke on the phone with the most unhelpful rude person ever who managed to tell me that no my order is not cancelled because I do not have a case number and that I need to speak to Customer Services again. I have tried to ring all day today without being able to get through to anyone. Now I am oncerned that I wll not get my money back. Unprofessional, rude, unhelpful, I have never been treated so badly in my life. Avoid avoid there's other companies out there who remain professional even in these difficult times",Trustpilot_USA
"Never have a problem ordering from… . Never have a problem ordering from here, communication is kept wide open with plenty of updates.

Great company.",Trustpilot_USA
How ABSURD is it that during a time of… . How ABSURD is it that during a time of a national crisis that IKEA is charging $99 for shipping an item I wanted to purchase. As if people were not struggling enough through this time of hard ship. They simply want to take advantage of people and continue to pocket cash. Worst customer service out there and honestly I’m glad that their stores are closed.,Trustpilot_USA
The worst experience in my life !! . The worst experience in my life !!! I was waiting 5 hours to pick up my order.. I came at 17:00 and is 22:15 and I am still here !!!! ZERO STARS !!!! ZEROOOO,Trustpilot_USA
"Incompetent organisation . I ordered two kitchens and received a delivery date. On the evening before the delivery date I received a message that delivery would be postponed to a date they would let me know. Some days later I received a new date: 2 months later! I online changed this date to close to the original one and it was confirmed. One day before delivery was due the same. Eventually I chatted to them and found out that they only deliver items under 25kg. I then tried to cancel the items above 25kg. This wouldn't be possible. I had to cancel the entire order worth well over £4,000. I was then told that I should simply call the refund department to speed up the refund. Customer Services are closed! Excuse me? It looks like I can only arrange the refund if I speak to them. I think I will take this to Trading Standards. This shop needs to be closed for good.",Trustpilot_USA
still better than jysk .,Trustpilot_USA
"Deense IKEA winkels laten je ophalen voor 0,00 . It is not okay, that you, in this difficult situation, sees a potential and only the good business case in making a lot of extra money by charging a pick up fee of €9,99. We as customers can't choose the alternative that you probably prefer - going to your stores and making a lot of impulse purchases.
The only alternative is to get it delivered, but the delivery of even PostNl packages is estimated to take 2 weeks.

What makes it even worse, is that your colleagues in Denmark (where i'm from) have removed this fee. It is hence free of charge to pick up orders in your Danish stores. Does the right hand not know what the left is doing, or is this just a classic Dutch way of making the most of every given situation to make a few more pennies?",Trustpilot_USA
"SAMLA Storage Boxes . I ordered 15 storage boxes and lids which were delivered on the correct day within the allocated time slot. However 3 of the boxes were broken due to extremely poor packaging.

Under normal circumstances I would return all the items and ask for a refund, however as I needed the boxes urgently for a house move, I couldn't return them.

I used the 12 goods ones, but this is clearly unacceptable.",Trustpilot_USA
"You know those bad reviews that you wonder if they can't be all true... ha haha hahahaha *cries* . I have never had a bad enough experience that I've had to share with my entire circle of family and friends just how bad a company can be and to avoid them.

I order a sofa the FRIHETEN. I was VERY much looking forward to it. I selected the wrong color and called customer service immediately after I placed the order. I was told they can't cancel it but that I could return it for the other after it was delivered. Weird and annoying, but far from a deal breaker.

First , I'm told it's out for delivery. Then they I get a call (at the end of the delivery window) that their truck broke down.

I call Select Express directly and they schedule for next Thursday. Seven days later, (a week lost) because they say they only deliver to my area on that day. Thursday comes. I call that day, I get confirmation on delivery. They transfer me to their IKEA specialist, who hangs up on me. I call back, the specialist laughs at me and blames IKEA for ""choosing the wrong date"" when I called them directly. I call IKEA and they say they will refund for shipping for this horrible experience. That works for me, I am happy. They schedule for Monday.

The tracking number showed they loaded it at 10:30 AM on the truck for delivery. I follow the truck on the map on the Select Express tracking. It starts to get late. The map no longer loads. I call Select Express and they say they lost my couch in their warehouse and that they will call me when they find it. Even though it shows as being loaded on the truck. I call IKEA who calls Select Express, who tells IKEA ""we never got the couch from you"". A slightly different story.

I call IKEA. The first option is a full refund and a cancellation of the couch I really want. I go for it. Obviously its not possible to get this couch.

I message IKEA on Twitter, I'm told that my refund is in the ""final stages"" of being processed. I get refunded for the shipping. I message again. Nothing for several days until finally I'm told a glitch has caused them to only refund my shipping. I can expect the rest in the next few days.

How could I possibly ever recommend IKEA to anyone when I can't even get one sofa with my first experience with IKEA. I am so disappointed that I cannot get that amazing couch. I can't shop with IKEA ever again and will recommend others to do the same.

I asked IKEA if they would offer anything to maybe convince me to buy the couch (small discount at least) and prove that they aren't all bad. They offered me free shipping HAHAHA. Goodbye IKEA. Hello Wayfair....",Trustpilot_USA
"Charged $221 twice & delivery never came . Their deliveries are always late and their customer service number has you pushing numbers then they say too many calls ahead of you and cannot take your call then hangs up. they charged me $221 twice and it never got delivered. I've been on hold now for 18 minutes. that's only after I pushed the number to ORDER, instead of inquiring. bullsh*t. I will never order from them again. she was supposed to just check on the status of my order that's 10 days late and she never comes back on the line.",Trustpilot_USA
Thank you for free delivery . Thank you for free delivery since we cant visit your store. Great ser,Trustpilot_USA
Contact is zero . Contact is zero. All apparent contacts including online cancellation facility lead to dead ends. It is not ok to hide behind Corona for this. You cannot chose to facilitate only the part of the service that benefits you - ordering and paying was very easy - then blank anything outside of this. Dreadful.,Trustpilot_USA
"Products arrive damaged or incomplete . Products arrive damaged or incomplete, customer service is useless and workers in store look like they are being forced to work there",Trustpilot_USA
"Good price for products, but comes with a price . Good price for products, but seems like they have lowered product quality over the last many years. We ordered a lot from them recently, and the combination of wrongly delivered order, bad quality of shelf-system component, part that need to be returned, and a horrible customer service experience yesterday, I cannot justify giving higher than 1 star",Trustpilot_USA
"Delivery never came . I could give zero but there is way for!

Delivery never brought my item that I paid for which I am waiting since earlier morning. Now, you Ikea collect and return my purchases as I am not gonna risk my self of your mistake",Trustpilot_USA
"Ikea's leadership strategy . With the news about the furniture lawsuit in the papers about faulty dressers, it may be helpful to revive Ikea's value. Mistakes happen, and its how a company reacts to make the change.
--
Ikea is focusing on the value its products bring to their consumers, not with just an affordable pricing structure. They've precisely pinpointed their cost structure in the sweet-spots of wallets. And to supplement that pricing, they give consumers a community to belong to with their open floorplans and a unique buying experience. It almost gives me a vision as to what a success story looks like, with seeing open housing concepts and being able to capture my own independence when I buy a home or condo, and begin to liven it up; just by walking around. Ikea supplies just that right amount of ""gunpowder"" to make an idea explode into action. Cheap, but not discount store quality. What other furnishing company can pull that off?",Trustpilot_USA
"Jonathan at the Tukwila store (manager… . Jonathan at the Tukwila store (manager x1806) was absolutely helpful in helping me find some office decor. He was so accommodating, and patient. I cant thank him enough! Thank you so much Jonathan for such a WONDERFUL IKEA experience",Trustpilot_USA
"Ikea Taufkirchen (München Deutschland) . Ikea Taufkirchen (München Deutschland)

If it is possible to give even lower score, I'd gladly give it. Today I was waiting for 3,5 hours (I came at 9:50AM and went out from IKEA at 3PM) just to change 2 small things on already pre-designed kitchen. They keep you waiting for more then 3 hours due to their complete incompetence as how they say: they have no personnel who speaks English.., so instead of informing people like me about that, they keep letting other people to design their own kitchen while (English speakers, wait in the IKEA like morons). More disturbing part was, that I was speaking with them in English and they have replied without any problem. While people were waiting to be served, personnel were having fun, fooling around, laughing, joking and acting totally unprofessional and inadequate. On top of that, when you request to speak with whoever is in charge at that department, some of their personnel are completely dishonest saying that they mentioned that this takes more then two hours, while to me they claimed it is ""up to 2 hours"" (huge difference)... To IKEA folk: Do you really think that wasting 3.5 hours of customers time is a normal thing..., shifting our plans and agendas, while in parallel you don't even consider that it is important to inform people prior,t you have issues with your own personnel/man power, and/or that you cannot serve English speaking folk? If you do, then my question to you is, what is wrong with you people?",Trustpilot_USA
"Avoid this toxic company who hold their customers in contempt . IKEA Manchester overcharged us by £21.00. I only discovered this once we got home. I called customer service and was told we'd have to return to the store within 14 days to get a refund and that they'd have to check the CCTV. This was not welcome news as it meant a 1-hour round trip on a work evening which was highly inconvenient. I couldn't believe that they didn't have a better and more sophisticated system in place than looking on CCTV. Despite the frustration, we turned up to the store yesterday evening only to be told that they didn't gave any staff available to check the CCTV so couldn't issue a refund! I was furious and demanded to see the manager. The manager was devoid of any charm or pleasantness and told me it was their policy to check cctv first and that I wouldn't get a refund until the next day. We were given a case number and told we woukd receive a call once the refund was done. I made my frustration known and said I intended to complain. The manager looked totally unconcerned, and reading comments here I can see why. They basically couldn't care less because no one's going to do anything or take any action. I checked their website for their complaints procedure and there isn't even a complaints category included as far as I could see. Again, another clear signal of just how little they care about their customers. After searching via Google I found an email address for Javier Quinones at IKEA and emailed about my situation. Not even an automated response came back telling me how long before I'd receive a reply. By 2.40 pm today, no one had called back so I contacted customer service again. After almost 40 minutes on the phone of stalling and being put on hold for ages several times, I put my foot down and finally got to speak to the manager. I was told he'd contact the store to get them to resolve it but there were all sorts of excuses given for their useless response. I told him I expected the refund to be sorted within the next hour as it was their error and I'd spent so long trying to get this resolved. I tweeted about their useless service on IKEA Support and got a quick public response asking me to DM them. I did this but they did nothing in response except give me another pointless reason for why they couldn't sort it out. So, merely a face-saving exercise in public, which is sheer hypocrisy. We are still awaiting the refund so the only route for us now is via our credit card company. I see that IKEA don't bother to respond to any of the many complaints on here which again just shows their contempt for their customers. With all their millions of profit, they still refuse to give us our £21 back that they took in error. It beggars belief. Truly, I never want to deal with this vile organisation again. It's a toxic company staffed by management who couldn't care less. Avoid at all costs if you want to keep your sanity and money.",Trustpilot_USA
They lie about delivery and times my… . They lie about delivery and times my husband spent all day waiting they started at 9 am delivery now says 6-7,Trustpilot_USA
"Yellowing kitchen cabinet faces . Yellowing kitchen cabinet faces
Bought kitchen cabinets 5 years ago and the faces yellowed. Ikea completely ignores problem - been trying to get them to address the issue for 8 weeks and they keep closing out the case and wont provide a written response as to why they wont address it. Their customer service line is pathetic at best - save yourself a lot of aggravation and don't buy from Ikea.",Trustpilot_USA
"Great service . Great service, delivered as ordered, on time, you can track the truck. Delivery personnel kind and efficient.",Trustpilot_USA
"Got a steak for 2 . Got a steak for 2, advertised for 89 per piece, so 168 for 2. Got the food paid and ate, then I noticed there was 238 on the bill for the 2. At IKEA, you better read the small letters cuz they will happily make you believe that you pay cheaper than you actually will. Asked the guy at the counter, he said because we didn't buy it for IKEA family card. Congrats IKEA, you gained 50kr and you lost a customer for life.",Trustpilot_USA
